level1	level2
P40306	3.4.25.1
O59952	3.1.1.3
P11607	7.2.2.10
Q8N5Y8	2.4.2.30
P07579	3.6.1.15
P11125	3.6.1.15
P0A722	2.3.1.129
D7GXG5	3.2.1.81
Q8L940	4.3.3.6
Q9ZNR6	4.3.3.6
P09958	3.4.21.75
Q63QJ1	3.4.16.4
A0A0H3K6J7	2.7.1.19
Q9UL01	5.1.3.19
P0AD68	3.4.16.4
O94923	5.1.3.17
Q9RBS3	2.7.2.3
P00915	4.2.1.1
Q9X1X7	2.5.1.72
Q9VI58	2.7.7.52
P0A7K2	2.7.11.1
P0AD89	2.7.11.1
Q8II73	2.5.1.16
G3HK48	2.7.11.11
P25321	2.7.11.11
P9WI81	2.7.11.1
P9WJA9	2.7.11.1
O94804	2.7.11.1
P23378	1.4.4.2
P21964	2.1.1.6
P00797	3.4.23.15
P24785	3.6.4.13
Q8NEB9	2.7.1.137
P13020	3.4.19.14
Q8I4X0	3.4.19.14
A0A229XZQ5	5.4.2.8
P0AGJ9	6.1.1.1
P35475	3.2.1.76
P15085	3.4.17.1
Q9BVA6	2.7.7.n1
A4HSF7	1.8.1.12
P07237	5.3.4.1
Q9KJG6	3.1.1.3
Q51817	3.4.22.47
A0A0H3YGY5	3.5.1.5
A0A0H3YL32	3.5.1.5
P07798	1.16.3.1
A0A0D6I8P6	1.17.1.8
D5VRB9	2.3.1.48
P0ADG4	3.1.3.25
P06280	3.2.1.22
Q00511	1.7.3.3
Q7RTP6	1.14.13.225
H9N290	1.14.13.179
H9N291	1.14.13.178
H9N289	1.14.13.178
P46531	5.4.99.5
O34788	1.1.1.4
Q9H7Z3	3.6.4.13
P49147	3.1.1.4
G3CR02	3.1.1.1
D6XIY7	2.3.1.48
A0A4V8GZZ0	3.2.1.37
P37468	2.1.1.182
Q47155	2.7.7.7
O74339	2.7.7.41
P9WPY7	4.3.2.1
P14138	3.2.1.17
P24530	3.2.1.17
Q6ZRS2	3.6.4.12
Q9GZN1	3.6.4.12
Q5NI77	2.4.2.8
A5AB48	3.2.1.14
O67648	3.5.1.108
A0A0H3AJ04	3.1.4.52
Q5G940	4.2.1.59
A0A088E2H7	1.1.1.37
A0A051TYQ1	3.4.21.53
Q9RL81	3.1.3.16
Q8IJA9	3.5.4.4
P23743	2.7.1.107
Q8IYU8	3.2.1.17
Q15004	2.3.2.27
Q0K371	4.2.1.17
A8I000	1.97.1.12
P13352	1.97.1.12
Q75VY4	1.97.1.12
O81100	3.2.1.23
X2KZJ9	2.7.7.9
Q5H3Z2	3.5.1.88
Q15046	6.1.1.6
A1A6H3	2.7.1.15
P41743	2.7.11.13
C0QRB5	4.2.1.1
P36649	2.3.2.27
A0A4V8H012	3.2.1.71
A0A4V8H013	3.2.1.71
P29320	2.7.10.1
W9BHF3	4.1.1.5
Q9NR48	2.1.1.354
Q9UBU8	2.1.1.354
A0A482G4C5	3.2.1.96
I7F541	2.7.7.7
A0QSZ0	2.3.1.31
B2RK02	2.7.2.1
P22304	3.1.6.13
P54855	2.4.1.17
P06241	2.7.10.2
Q16678	1.14.14.1
P04406	1.2.1.12
P42327	1.1.1.1
P0AFB1	3.4.21.102
P23865	3.4.21.102
D7VA33	1.2.1.12
Q12737	1.3.3.5
Q86UW9	2.3.2.27
Q8NI35	3.1.4.11
Q91UZ1	3.1.4.11
Q56366	2.7.7.7
Q9NTG7	6.2.1.1
P06181	1.11.1.14
P0C0G6	1.2.1.12
P12870	3.4.23.44
Q8NN33	1.1.1.37
Q65T37	1.1.1.37
P9WKE5	2.7.1.40
Q5JF30	1.11.1.15
O58966	1.11.1.15
P54922	3.2.2.19
Q52ZA0	1.1.1.8
Q5TAX3	2.7.7.52
P06788	3.1.3.48
D5VCE0	1.3.1.9
T2B4K5	3.3.2.9
D3U1D9	1.1.1.313
P09979	2.7.1.119
Q96BI3	5.4.99.5
Q9NZ42	5.4.99.5
P10378	6.3.2.14
A0A3E1IK87	3.5.2.6
Q9KWS2	3.5.99.5
Q1DB03	3.6.5.2
Q1DB04	3.6.5.2
P41365	3.1.1.3
Q5JIZ3	2.5.1.128
Q72L89	2.5.1.128
C8CP57	3.5.2.6
Q8NT35	2.6.1.19
Q93ZG9	5.2.1.8
A0A223MA21	4.2.1.11
E0U503	4.1.1.5
Q92831	2.3.1.48
Q92830	2.3.1.48
Q94IC4	1.16.3.1
Q5IZD9	1.15.1.1
A0A286ZYL7	7.1.2.2
A0A286ZYM6	7.1.2.2
A0A287A9I8	7.1.2.2
A0A287B4I0	7.1.2.2
A5GFX4	7.1.2.2
F1RFD4	7.1.2.2
K7GLT8	7.1.2.2
P13618	7.1.2.2
P80021	7.1.2.2
Q29307	7.1.2.2
Q2EN81	7.1.2.2
Q35914	7.1.2.2
Q35915	7.1.2.2
Q4VT52	7.1.2.2
Q95339	7.1.2.2
Q5SJB8	2.1.1.148
A0A0C5AQI9	3.1.6.12
Q8BYR2	2.7.11.1
O49839	2.7.11.1
Q38834	2.7.11.1
Q9SVY5	2.7.11.1
Q8GXJ1	3.5.1.98
Q62656	3.1.3.48
A0A090SK43	1.2.1.22
D6NKF4	1.2.4.4
O15498	2.5.1.60
Q71U36	3.4.17.17
P68363	3.4.17.17
O60671	3.1.11.2
O60921	3.1.11.2
Q99638	3.1.11.2
Q9BSD3	3.1.11.2
P0A2I4	5.6.2.2
P05361	4.1.1.5
A0A0K0GMR0	2.7.7.6
B2SQQ1	2.7.7.6
B2SQT4	2.7.7.6
Q5H3R9	2.7.7.6
Q8LTJ5	2.7.7.6
P00343	1.1.1.27
D3KVM3	2.7.1.30
A0A221ZS22	3.2.1.14
Q5JHF1	2.7.1.169
P0AGB6	2.7.7.6
G4NHF4	2.4.1.15
A0A045H6C3	2.8.1.12
A0A045HUW8	2.8.1.12
O07431	2.1.1.6
Q12063	2.5.1.87
P9WGG7	2.7.7.6
Q97YJ9	1.1.1.86
P07711	3.4.22.15
Q4QP43	2.7.1.60
E5KIB9	1.3.99.36
P33919	3.6.4.12
A0A2K0XYW4	2.7.1.60
B2UP57	3.2.1.52
A0A098SKQ8	3.5.1.88
A0A071LDC0	3.5.1.88
P68826	3.5.1.88
Q8NE86	3.2.1.17
A0A0C5GWS2	3.2.1.41
Q53008	1.14.14.9
Q4Q6F6	6.3.4.15
K9NJ94	2.6.1.42
D2Z030	6.3.3.5
Q8LQ68	2.7.1.1
P16615	7.2.2.10
Q15678	3.1.3.48
P08069	2.7.10.1
Q15738	1.1.1.170
Q4D3W3	2.1.3.2
A0A3P7ZMV6	2.3.2.23
Q5ZTL3	2.3.2.23
Q6PGF2	2.7.11.1
Q8NEV4	2.7.11.1
D0VWR1	1.10.3.9
D0VWR2	1.10.3.9
D0VWR3	1.10.3.9
D0VWR4	1.10.3.9
D0VWR7	1.10.3.9
D0VWR8	1.10.3.9
P0DM37	1.10.3.9
P12312	1.10.3.9
P19052	1.10.3.9
P19054	1.10.3.9
P51765	1.10.3.9
P56152	1.10.3.9
L8I535	3.4.19.12
P62068	3.4.19.12
Q8TAF3	3.4.19.12
Q8TBZ3	3.4.19.12
Q9HBH9	2.7.11.1
P07332	2.7.10.2
P55197	2.1.1.354
O74024	1.4.1.3
Q53TZ2	1.1.1.376
M1FPN0	2.7.7.6
Q9HJH3	2.5.1.41
A8IKC8	1.97.1.12
A8ITV3	1.97.1.12
A8IFG7	1.97.1.12
A8IL32	1.97.1.12
A8JF10	1.97.1.12
P09144	1.97.1.12
P12154	1.97.1.12
P12352	1.97.1.12
P12356	1.97.1.12
P14224	1.97.1.12
P14225	1.97.1.12
P59777	1.97.1.12
Q00914	1.97.1.12
Q05093	1.97.1.12
Q39615	1.97.1.12
Q75VY6	1.97.1.12
Q75VY7	1.97.1.12
Q75VY8	1.97.1.12
Q75VZ0	1.97.1.12
Q84Y02	1.97.1.12
A4L787	3.4.21.90
C8YZ73	3.4.21.90
Q9BRK3	3.4.21.90
P9WFY7	2.1.1.228
P16234	2.7.10.1
Q4AA29	6.3.1.20
A0A1L5YRA2	5.3.1.1
Q93HU3	2.4.1.18
M9SC49	6.1.1.26
Q58531	6.3.5.2
O42652	2.6.1.1
P38238	2.1.1.205
Q08924	2.1.1.205
P22963	3.2.1.60
Q4WPJ0	4.2.1.1
W1F4G9	1.11.1.6
P36888	2.7.10.1
P0CT50	4.1.1.91
A5FBI1	3.2.1.20
P18486	1.13.12.15
Q5SLS1	6.3.4.4
Q9Y5Z0	3.4.23.45
Q02108	4.6.1.2
Q02153	4.6.1.2
O60313	3.6.5.5
Q6PEK6	3.6.5.5
P46063	3.6.4.12
P20586	1.14.13.2
A0QR77	2.7.7.7
Q9NYL2	2.7.11.25
A6TFK2	2.3.1.30
P35228	1.14.13.39
Q57179	1.1.1.86
O15033	2.3.2.26
P93836	1.13.11.27
A0A068FT77	3.2.1.21
P18434	7.2.2.19
P19156	7.2.2.19
P36217	3.2.1.8
G9QLG5	1.7.1.17
A0A1X9T5X9	3.4.21.26
P11413	1.1.1.49
A6TBJ8	2.7.1.50
Q8C5G2	3.4.17.17
Q07XK4	3.1.2.12
P54066	3.1.26.5
Q57903	3.1.26.5
Q57917	3.1.26.5
Q58372	3.1.26.5
Q58539	3.1.26.5
E8MF10	5.1.3.2
Q92630	2.7.12.1
I7J7V6	1.1.1.27
Q9NVH0	3.1.11.1
A0A310TTQ1	2.1.1.354
O14744	2.1.1.320
Q9BQA1	2.1.1.320
W9BB97	2.7.1.50
Q15386	2.3.2.26
P32455	2.3.2.27
Q8VSC3	2.3.2.27
Q969V5	2.3.2.27
A0KIZ1	3.2.2.9
B8NQF0	2.7.4.6
Q9HC16	
P09471	3.2.1.17
Q28838	3.2.1.17
P08913	3.2.1.17
P18089	3.2.1.17
G5ELM3	3.5.2.6
P22915	2.7.7.6
P32267	2.7.7.6
A6TF35	3.1.1.85
P20115	2.3.3.16
P58577	1.97.1.12
P58583	1.97.1.12
A0A0H2X6K9	2.7.13.3
A6TBN1	3.5.4.5
Q08742	2.8.1.1
Q9H6S0	3.6.4.13
Q9NV96	7.6.2.1
Q9Y2Q0	7.6.2.1
O26070	6.3.2.17
A0A410UCT3	2.4.2.3
A0A3S7X3C0	2.7.1.35
Q8WUX2	4.3.2.7
Q13315	2.7.11.1
A8I5A0	1.10.3.9
P11471	1.10.3.9
P12852	1.10.3.9
P50370	1.10.3.9
O19930	1.10.3.9
P12853	1.10.3.9
Q93VE0	1.10.3.9
Q93WE0	1.10.3.9
A8I846	1.10.3.9
A8J0E4	1.10.3.9
P06007	1.10.3.9
P07753	1.10.3.9
P10898	1.10.3.9
P18263	1.10.3.9
P22666	1.10.3.9
P32974	1.10.3.9
P37255	1.10.3.9
P37256	1.10.3.9
P48268	1.10.3.9
P59763	1.10.3.9
P92276	1.10.3.9
P92277	1.10.3.9
Q08363	1.10.3.9
Q93WD2	1.10.3.9
Q93WL4	1.10.3.9
Q9FEK6	1.10.3.9
Q9SPI9	1.10.3.9
Q9XB24	3.5.2.6
P16591	2.7.10.2
C6XG59	1.1.1.205
W7JP72	6.1.1.6
Q9Y2K6	3.4.19.12
O43837	1.1.1.41
P02794	1.16.3.1
O60673	2.7.7.7
P18011	2.7.7.7
O32164	2.8.1.7
O25008	2.8.1.7
Q5ZTL4	2.3.2.23
P19812	2.3.2.27
Q96HA8	3.5.1.122
T2B7E1	1.16.3.1
P49760	2.7.12.1
A0A0H3JQ19	4.4.1.1
A0A333SMX2	3.6.1.1
P10340	1.97.1.12
P15347	1.97.1.12
P95822	1.97.1.12
P95823	1.97.1.12
Q31LJ0	1.97.1.12
Q31LJ1	1.97.1.12
Q31NL7	1.97.1.12
Q31NT9	1.97.1.12
Q31NU0	1.97.1.12
Q31PI7	1.97.1.12
Q31PR9	1.97.1.12
Q31QV2	1.97.1.12
Q64487	3.1.3.48
Q6V4H0	1.1.1.324
P13445	2.7.7.6
Q9RC94	3.2.1.8
A0A097F4L1	2.7.7.48
Q6IVU0	2.7.7.48
Q2PAJ1	1.10.3.2
Q9I676	3.5.2.2
Q588D6	1.3.7.4
P70343	3.4.22.64
A0A1Z3HRW4	1.97.1.12
A0A1Z3HRY4	1.97.1.12
A0A1Z3HS05	1.97.1.12
A0A1Z3HSF0	1.97.1.12
A0A1Z3HHI7	1.97.1.12
A0A1Z3HI16	1.97.1.12
A0A1Z3HIL0	1.97.1.12
A0A1Z3HIL5	1.97.1.12
A0A1Z3HIN6	1.97.1.12
A0A1Z3HIQ7	1.97.1.12
A0A1Z3HPE3	1.97.1.12
A0A1Z3HR36	1.97.1.12
P29466	3.4.22.36
P57764	3.4.22.36
P9WGH9	2.7.7.6
P34972	3.2.1.17
Q8ZC05	2.4.2.22
P10586	3.1.3.48
P60469	3.1.3.48
A0A0U1MWF9	3.1.1.3
W8TV24	3.5.1.19
K9LH03	2.7.7.48
K9LHF3	2.7.7.48
K9LHJ4	2.7.7.48
M4QLY4	2.7.7.48
Q8GY89	1.8.98.2
Q38882	3.1.4.4
Q16288	2.7.10.1
A0A446DLT6	4.1.1.65
Q9UJA3	3.6.4.12
P08773	2.1.2.8
Q9U9R3	5.2.1.8
P04830	2.4.1.19
V7II86	6.1.1.3
C6S880	1.7.2.5
A0A1W6VP04	1.7.2.1
P35610	2.3.1.26
D3JCC5	1.16.3.1
P50213	1.1.1.41
P51553	1.1.1.41
Q8DLL4	1.6.5.11
V5V791	1.6.5.11
P51634	6.6.1.1
O64642	2.7.7.52
P46881	1.4.3.21
A4DA31	4.2.1.1
Q9STG9	2.4.2.14
G0S196	7.6.2.1
G0SDN0	7.6.2.1
Q9R1E6	3.1.4.39
Q05397	2.7.10.2
Q14289	2.7.10.2
A0A452E9Y6	1.11.1.7
P22734	2.1.1.6
Q9VUL1	6.3.4.2
F4KCC2	2.3.2.27
Q57ZS7	1.1.1.205
Q9YDD2	2.7.4.3
B2RUJ5	2.7.11.1
Q62915	2.7.11.1
D2JIV0	1.16.3.1
Q9P2J5	6.1.1.4
P13208	3.2.1.17
D0C9L6	3.1.1.29
P14416	3.2.1.17
K4PWX3	3.5.2.6
Q695T7	3.4.17.23
P80025	1.11.1.7
P9WGI1	2.7.7.6
P9WGY5	2.7.7.6
P9WHJ5	2.7.7.6
P15538	1.14.15.4
A0A452CSY6	2.7.99.1
P95748	2.1.1.235
Q8NFU5	2.7.1.151
O29054	2.5.1.129
Q57566	2.5.1.129
Q99497	3.5.1.124
Q7VTL8	2.7.7.65
P42790	3.4.21.100
P03697	3.1.11.3
P03698	3.1.11.3
P43115	3.2.1.17
P51610	2.4.1.255
O95390	2.7.11.30
P38445	2.7.11.30
O95251	2.3.1.48
O95696	2.3.1.48
Q5ZSN0	3.6.1.23
Q9X1H4	3.1.26.5
A0A1G4HIY1	2.3.1.97
Q51405	2.3.1.81
Q5ZU83	2.7.11.1
Q9H8S9	2.7.11.1
Q8PW39	2.7.1.36
P32851	3.6.4.6
P54921	3.6.4.6
P63045	3.6.4.6
P18708	3.6.4.6
P60881	3.6.4.6
Q5ZWA3	2.5.1.55
Q0PAY2	6.2.1.5
Q5HVN3	6.2.1.5
Q12866	2.7.10.1
Q38C91	6.1.1.10
P39723	2.7.11.21
P32562	2.7.11.21
X5KVH4	2.3.1.28
A0A0D5YC82	2.7.4.16
Q5VST9	2.7.11.1
P04711	4.1.1.31
A0A0J1HJU0	1.1.1.205
A0A0K1A7V6	1.1.1.267
P0DPI0	3.4.24.69
Q13510	3.5.1.23
Q1RS80	2.3.1.39
Q603T8	1.14.14.154
Q56310	2.7.13.3
Q13418	2.7.11.1
Q9NVD7	2.7.11.1
G7CNL4	1.1.1.205
A0PDV5	2.3.1.140
A0A2H4A315	5.2.1.8
A0A0U3IB62	3.5.2.6
Q9Y4E8	3.4.19.12
Q8NEZ4	2.1.1.354
Q03133	2.3.1.94
E5WZQ7	3.2.1.37
Q96KQ7	2.1.1.354
E9Q401	2.7.11.11
A0A059X981	2.3.1.81
Q306W4	2.3.1.81
P14061	1.1.1.62
P14434	3.5.3.15
P14483	3.5.3.15
Q9Z183	3.5.3.15
A0A384KJN3	2.7.7.9
Q7TMU1	2.7.10.2
V5V8R9	4.1.99.12
P10721	2.7.10.1
P47205	3.5.1.108
Q6WZB0	1.14.11.41
A0A1E3M5S3	7.2.4.4
P14735	3.4.24.56
A0A0H2WFM6	4.3.3.7
P10809	5.6.1.7
P61604	5.6.1.7
V5VCW7	3.4.11.18
P97612	3.5.1.99
Q4QAU9	4.2.1.2
Q9KD67	4.1.2.4
G1SKZ8	4.2.99.18
A0A287APR1	4.2.99.18
B7NZS8	4.2.99.18
G1SCJ6	4.2.99.18
G1SJB4	4.2.99.18
G1SK22	4.2.99.18
G1SKF7	4.2.99.18
G1SP51	4.2.99.18
G1SS70	4.2.99.18
G1SVB0	4.2.99.18
G1T8A2	4.2.99.18
G1TDB3	4.2.99.18
G1TDL2	4.2.99.18
G1TG89	4.2.99.18
G1TM55	4.2.99.18
G1TPV3	4.2.99.18
G1TTN1	4.2.99.18
G1U0Q2	4.2.99.18
G1U7M4	4.2.99.18
P07623	2.3.1.46
A0A077EER2	6.1.1.2
E1C9K5	2.7.7.7
D5DH82	3.5.2.6
Q9F3C7	1.8.3.7
O35904	2.7.1.153
C6KST3	3.4.25.1
O77396	3.4.25.1
Q7K6A9	3.4.25.1
Q8I0U7	3.4.25.1
Q8I261	3.4.25.1
Q8I374	3.4.25.1
Q8I6T3	3.4.25.1
Q8IAR3	3.4.25.1
Q8IBI3	3.4.25.1
Q8IDG2	3.4.25.1
Q8IDG3	3.4.25.1
Q8IJT1	3.4.25.1
Q8IK90	3.4.25.1
Q8IKC9	3.4.25.1
Q7L1T6	1.6.2.2
P00338	1.1.1.27
P04180	2.3.1.43
D4K3H3	3.2.1.23
K3WC47	2.4.1.87
Q02763	2.7.10.1
Q180F0	3.4.21.92
Q9UM73	2.7.10.1
Q07010	2.4.2.8
E7F4N7	2.3.2.27
Q9WUL6	2.7.11.25
A0A3Q2U2Y6	1.3.5.1
Q5ZIS0	1.3.5.1
Q9YHT1	1.3.5.1
Q9YHT2	1.3.5.1
P50620	1.17.4.1
P11541	3.1.4.35
P23439	3.1.4.35
O00625	1.13.11.24
P58004	1.11.1.15
B2JFC5	2.7.7.24
A0A077EBU6	6.1.1.1
E8N6F3	4.1.1.33
O23722	4.1.1.33
P9WKD3	3.5.2.6
Q5ZRW2	3.6.1.1
Q5ZRE5	4.2.1.2
D1ALR7	3.5.2.6
Q8DPM2	5.6.2.2
Q949X7	4.1.1.20
Q94A94	4.1.1.20
P0A9M0	3.4.21.53
A0A0M3VGF9	7.1.2.2
P00845	7.1.2.2
C7PJE6	3.5.2.6
P0AGF4	1.3.1.74
Q9P2K8	2.7.11.1
P0A6Q6	4.2.1.59
Q16878	1.13.11.20
O00444	2.7.11.21
O60760	5.3.99.2
P00459	1.18.6.1
P26664	2.7.7.48
Q9Y5Y6	3.4.21.109
Q9BZX2	2.7.1.48
P68175	4.3.3.2
Q9X2V7	2.7.7.6
Q0P6L9	2.7.7.6
G0S6G2	6.5.1.3
O35543	5.3.99.2
A0A075ETL7	3.2.1.18
P33981	2.7.12.1
Q9L4P2	3.5.2.6
P0A1C1	7.1.2.2
Q9A0E2	1.8.1.7
P33203	2.7.1.82
P34160	2.7.1.82
Q08920	2.7.1.82
Q9KNI7	3.5.4.4
A0A1K2FZ20	5.3.1.5
A0A1K2FKX8	5.3.1.5
Q9X1W7	2.3.1.234
P08254	3.4.24.17
Q8XDQ2	3.5.2.6
Q8ZPL9	3.5.4.4
P29166	1.12.7.2
A6T6J6	3.1.1.31
Q9JZ38	3.4.21.92
Q5ZTX1	4.2.1.11
A0A332QZQ2	3.5.99.6
W8YSI5	3.5.3.1
A0A0H3KPJ4	3.5.4.42
V5V507	1.6.5.11
Q8DKX9	1.6.5.11
Q8DKY0	1.6.5.11
Q86Y07	2.7.11.1
O84589	6.1.1.2
A0A1E3AEY6	3.2.1.31
A0A174EHD1	3.2.1.31
Q30W70	4.3.99.4
P15646	2.1.1.260
P25635	2.1.1.260
P32899	2.1.1.260
P33750	2.1.1.260
P38882	2.1.1.260
P40055	2.1.1.260
P40362	2.1.1.260
P42945	2.1.1.260
P47083	2.1.1.260
P53276	2.1.1.260
Q02354	2.1.1.260
Q02931	2.1.1.260
Q04177	2.1.1.260
Q04305	2.1.1.260
Q05498	2.1.1.260
Q05946	2.1.1.260
Q06506	2.1.1.260
Q06679	2.1.1.260
Q08492	2.1.1.260
Q12220	2.1.1.260
Q12460	2.1.1.260
Q12499	2.1.1.260
A0A0D5YK08	4.1.3.4
Q5C9L2	2.1.1.117
Q9UK39	3.1.13.4
Q5ZY30	2.7.6.1
Q59485	3.4.14.11
Q9UH17	
P39138	3.5.3.1
Q92918	2.7.11.1
A0A0E1M5B1	4.3.99.3
Q7D0B8	3.5.2.6
P63092	3.2.1.17
Q4K977	4.2.1.103
G7JT50	3.5.3.12
Q9ULB1	2.7.11.1
Q9UI95	2.7.7.7
P12504	3.5.4.38
Q13951	3.5.4.38
Q8IUX4	
Q3IY11	7.1.1.8
Q6NCV7	3.5.2.6
P37353	6.2.1.26
A5N1B8	3.5.2.6
D2KBQ2	3.4.21.90
Q88628	3.4.21.90
Q9DBV4	3.4.21.90
Q65HR4	3.1.1.3
Q97AR4	2.5.1.41
Q97NQ4	2.5.1.7
P60174	5.3.1.1
Q9HY79	1.16.3.1
Q6RFZ0	3.5.2.6
Q9NQV7	2.1.1.354
P07948	2.7.10.2
A8HUA2	4.2.3.1
F5H388	2.1.1.354
P30613	2.7.1.40
A5U6B6	1.5.1.3
P9WNX1	1.5.1.3
B3FHP0	6.2.1.5
Q5JTZ9	6.1.1.7
P00519	2.7.10.2
Q8TDX7	2.7.11.1
Q96P20	2.7.11.1
Q10471	2.4.1.41
A0A1K1L6W4	1.1.1.100
O86428	2.6.1.42
Q9UNE7	2.3.2.27
Q9C169	1.11.1.6
Q99873	2.1.1.319
E1C7U0	2.7.11.1
P04049	2.7.11.1
P74689	4.2.1.9
C4NV15	2.3.1.81
P09874	2.4.2.30
P0AEB2	3.4.16.4
P82930	3.1.1.29
Q96E11	3.1.1.29
C9JJ19	3.1.1.29
O15235	3.1.1.29
O60783	3.1.1.29
O75394	3.1.1.29
P09001	3.1.1.29
P49406	3.1.1.29
P51398	3.1.1.29
P82650	3.1.1.29
P82663	3.1.1.29
P82664	3.1.1.29
P82673	3.1.1.29
P82675	3.1.1.29
P82912	3.1.1.29
P82914	3.1.1.29
P82921	3.1.1.29
P82932	3.1.1.29
P82933	3.1.1.29
Q13084	3.1.1.29
Q13405	3.1.1.29
Q14197	3.1.1.29
Q16540	3.1.1.29
Q4U2R6	3.1.1.29
Q5T653	3.1.1.29
Q6P161	3.1.1.29
Q6P1L8	3.1.1.29
Q7Z2W9	3.1.1.29
Q7Z7F7	3.1.1.29
Q7Z7H8	3.1.1.29
Q86TS9	3.1.1.29
Q8IXM3	3.1.1.29
Q8N5N7	3.1.1.29
Q8N983	3.1.1.29
Q8TAE8	3.1.1.29
Q8TCC3	3.1.1.29
Q92552	3.1.1.29
Q92665	3.1.1.29
Q96A35	3.1.1.29
Q96BP2	3.1.1.29
Q96DV4	3.1.1.29
Q96EL2	3.1.1.29
Q96EL3	3.1.1.29
Q96EY7	3.1.1.29
Q96GC5	3.1.1.29
Q9BQ48	3.1.1.29
Q9BQC6	3.1.1.29
Q9BRJ2	3.1.1.29
Q9BYC8	3.1.1.29
Q9BYC9	3.1.1.29
Q9BYD1	3.1.1.29
Q9BYD2	3.1.1.29
Q9BYD3	3.1.1.29
Q9BYN8	3.1.1.29
Q9BZE1	3.1.1.29
Q9H0U6	3.1.1.29
Q9H2W6	3.1.1.29
Q9H9J2	3.1.1.29
Q9HD33	3.1.1.29
Q9NP92	3.1.1.29
Q9NQ50	3.1.1.29
Q9NRX2	3.1.1.29
Q9NVS2	3.1.1.29
Q9NWT8	3.1.1.29
Q9NWU5	3.1.1.29
Q9NX20	3.1.1.29
Q9NYK5	3.1.1.29
Q9NZE8	3.1.1.29
Q9P015	3.1.1.29
Q9P0J6	3.1.1.29
Q9P0M9	3.1.1.29
Q9Y291	3.1.1.29
Q9Y2Q9	3.1.1.29
Q9Y2R5	3.1.1.29
Q9Y2R9	3.1.1.29
Q9Y399	3.1.1.29
Q9Y3B7	3.1.1.29
Q9Y3D3	3.1.1.29
Q9Y3D5	3.1.1.29
Q9Y3D9	3.1.1.29
Q9Y676	3.1.1.29
Q9Y6G3	3.1.1.29
D1YK18	3.2.1.26
Q16774	2.7.4.8
P19634	3.1.3.16
Q8PG02	2.5.1.18
P31013	4.1.99.2
P07287	2.1.1.184
Q60136	3.5.1.11
Q06121	4.1.1.48
P9WPQ5	6.3.3.3
O00418	2.7.11.20
P0A962	3.5.1.1
A5F5Y3	2.7.1.180
P48491	5.3.1.1
P00383	1.5.1.3
P52333	2.7.10.2
Q6PE15	3.1.1.93
Q712K3	2.3.2.23
P05042	4.2.1.2
Q8TJ93	1.18.6.1
A0A4V8H044	3.2.1.11
P9WK11	2.2.1.9
P0A2K1	4.2.1.20
K0NB39	3.2.1.51
Q51380	3.1.11.2
Q9HUM0	3.1.11.2
P03952	3.4.21.34
P53853	2.3.1.48
Q07794	2.3.1.48
P25779	3.4.22.51
B0BAN6	6.1.1.6
Q9DCN1	3.6.1.22
P56568	3.2.2.22
Q8N884	2.7.7.86
B0BA40	4.2.1.11
Q5ZYZ3	5.4.99.18
O00571	3.6.4.13
P09960	3.3.2.6
Q62318	2.3.2.27
Q47030	2.3.1.81
P04798	1.14.14.1
P53611	2.5.1.60
Q7Z6K3	2.5.1.60
Q9UKC9	2.5.1.60
O48661	2.5.1.16
Q9ZUB3	2.5.1.16
P12081	6.1.1.21
O14686	2.1.1.354
Q86WV6	2.7.11.1
Q9WUN2	2.7.11.1
Q9RXE3	4.2.1.151
G2PZJ2	1.1.3.7
P33755	3.6.4.6
P14324	2.5.1.10
Q86W56	3.2.1.143
J3QS39	2.1.1.354
P06858	3.1.1.34
Q8IV16	3.1.1.34
Q9F6L0	3.1.21.4
Q15435	3.1.3.16
O60674	2.7.10.2
P02879	3.2.2.22
Q7L8A9	3.4.17.17
P04746	3.2.1.1
Q4Q7R2	6.1.1.12
Q9BY41	3.5.1.98
P9WHT9	3.4.25.1
P9WHU1	3.4.25.1
Q4QXJ7	3.4.21.90
D3YPI2	3.4.19.12
F8REV0	3.4.19.12
G8H8D9	3.4.19.12
H9E925	3.4.19.12
I1UYK0	3.4.19.12
Q1T724	3.4.19.12
Q25BW6	3.4.19.12
Q8A9F0	3.2.1.169
D0VWQ1	1.7.3.3
P09429	2.3.2.27
Q389T8	1.8.1.12
Q6IA69	6.3.5.1
Q9K499	4.2.3.37
P0A7L0	3.6.5.n1
B6A877	3.2.1.14
B6A878	3.2.1.14
B6A879	3.2.1.14
Q922X9	2.1.1.321
G0YZJ9	2.7.7.48
G0YZK0	2.7.7.48
Q54875	3.4.24.13
A0A158RFK9	4.2.3.193
Q07729	3.5.4.3
P76641	3.5.4.3
O14939	3.1.4.4
Q15125	5.3.3.5
P24182	6.3.4.14
P04181	2.6.1.13
Q8WYB5	2.3.1.48
P15723	3.1.5.1
P43873	6.3.4.14
A0A077EJG6	4.1.3.36
Q8CZR7	4.1.2.25
Q53353	1.13.11.43
C3X8T2	3.5.2.6
C3X9N1	3.5.2.6
P0CE13	1.2.1.12
P80884	3.4.22.31
Q9QZL0	2.7.11.1
Q9JIH7	2.7.11.1
P08912	3.2.1.17
P0AAI5	2.3.1.179
Q19905	1.1.1.22
Q7CR52	2.7.7.6
S5ZIY8	2.7.7.6
Q9GPZ4	2.3.1.97
A0A2U9PYL8	2.5.1.15
A0A1C9J6A7	4.2.3.20
B2JKH6	2.3.1.47
